,都道府県,都市,人口2015,人口2020,年少人口,生産年齢人口,老年人口,人口増加率,年少人口増加率,生産年齢人口増加率,老年人口増加率,出生数,死亡数,転入数,転出数,出生数増加率,死亡数増加率,転入数増加率,転出数増加率,地元進学男性,地元進学女性,地元就職男性,地元就職女性,流出進学男性,流出進学女性,流出就職男性,流出就職女性,流入進学男性,流入進学女性,流入就職男性,流入就職女性,有効求職者数（男性）,有効求職者数（女性）,有効求人数,就職件数
225,千葉県,木更津市,134141,136166,17144,79146,37370,1.51,-3.07,-2.09,7.6,986,1421,6513,5667,0.9345971563981043,1.1242088607594938,1.0268011981712124,1.090227010388611,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
226,千葉県,松戸市,483480,498232,56850,305487,127595,3.05,1.42,2.98,4.87,3436,4753,24667,23424,0.8644025157232704,1.1741600790513833,0.9742101105845181,1.0207425483702284,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
227,千葉県,野田市,153583,152638,17426,86231,47051,-0.61,-8.63,-5.26,10.25,856,1670,5551,4834,0.8466864490603363,1.0476787954830615,1.1275644931952062,0.9877400899060074,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
228,千葉県,茂原市,89688,86782,8635,47894,28774,-3.23,-10.0,-6.96,7.5,437,1107,2962,3128,0.7406779661016949,1.1025896414342629,1.0470130788264405,1.0686709941920054,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
229,千葉県,成田市,131190,132906,16794,81731,31352,1.31,-8.45,-2.47,13.88,914,1111,8745,8991,0.7418831168831169,0.9479522184300341,0.8903481979230299,0.9654246751852249,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
230,千葉県,佐倉市,172739,168743,18589,94196,55000,-2.3,-9.33,-7.94,11.19,785,1733,5796,6240,0.6738197424892703,1.035863717872086,0.8607068607068608,0.9254041227940086,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
231,千葉県,東金市,60652,58219,6040,33761,17163,-4.0,-11.78,-10.92,11.32,310,641,2588,2889,0.7654320987654321,1.0957264957264958,0.7769438607024918,0.9295366795366795,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
232,千葉県,旭市,66586,63745,7170,36134,19843,-4.26,-11.68,-8.78,6.08,402,838,1714,1788,0.8072289156626506,1.0540880503144654,0.6132379248658318,0.6399427344309234,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
233,千葉県,習志野市,167909,176197,22186,111019,40483,4.94,-0.54,3.0,8.08,1320,1422,10794,9198,0.8997955010224948,1.1196850393700788,0.9395073548611715,1.00371017023134,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
234,千葉県,柏市,413954,426468,53333,251739,110212,3.02,1.07,-1.28,11.11,3196,3763,22561,18019,0.9483679525222551,1.1741029641185647,1.0607955614068083,0.9819083428695984,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
235,千葉県,勝浦市,19248,16927,1145,8357,7290,-12.05,-19.3,-20.81,0.34,55,339,590,706,0.8333333333333334,0.9262295081967213,0.7732634338138925,0.7038883349950149,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
236,千葉県,市原市,274656,269524,30046,154641,78661,-1.86,-8.88,-7.54,11.08,1646,2967,9175,9440,0.8546209761163032,1.1311475409836065,0.9797116924719701,1.0165841051044584,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
237,千葉県,流山市,174373,199849,31172,118860,46047,14.61,25.97,11.28,9.76,2055,1493,12475,8146,1.1442093541202674,1.1858617950754566,1.1532772487750762,1.0469091376429764,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
238,千葉県,八千代市,193152,199498,25580,122780,50490,3.29,-6.23,3.21,7.72,1471,1723,11297,8433,0.9108359133126935,1.1471371504660453,1.153225806451613,0.9929353585305546,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
239,千葉県,我孫子市,131606,130510,14296,74457,39879,-0.82,-11.04,-3.85,6.12,758,1357,5104,4968,0.8403547671840355,1.15,0.9527720739219713,0.9182994454713493,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
240,千葉県,鴨川市,33932,32116,2991,16205,12375,-5.34,-15.11,-9.89,0.65,189,532,1381,1384,0.9264705882352942,0.9399293286219081,1.1048,1.0778816199376946,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
241,千葉県,鎌ケ谷市,108917,109932,12558,63683,31488,0.93,-8.94,-2.68,8.15,703,1008,5202,4859,0.835909631391201,1.1028446389496718,0.8581326294952161,0.8039377895433488,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
242,千葉県,君津市,86033,82206,8427,45829,26366,-4.44,-14.39,-10.76,8.33,463,1038,2825,3087,0.7167182662538699,1.0972515856236786,0.9677971908187736,0.9400121802679658,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
243,千葉県,富津市,45601,42465,3665,21976,16118,-6.87,-14.18,-13.84,2.77,138,704,1405,1481,0.6602870813397129,1.0129496402877698,0.9887403237156932,0.9481434058898848,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
244,千葉県,浦安市,164024,171362,21564,116855,29971,4.47,-7.58,2.89,16.0,1215,939,10330,10747,0.9225512528473804,1.0931315483119908,0.9155366480545954,1.019639468690702,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
245,千葉県,四街道市,89245,93576,12477,53027,27066,4.85,4.95,2.44,8.37,722,877,4141,3358,1.0314285714285714,1.0989974937343359,1.0661688980432544,0.9807242990654206,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
246,千葉県,袖ケ浦市,60952,63883,8622,37221,17057,4.81,4.47,-0.29,12.64,552,616,2869,2194,1.0656370656370657,1.0249584026622296,1.2345094664371772,1.023320895522388,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
247,千葉県,八街市,70734,67455,6273,39431,20912,-4.63,-19.34,-11.46,15.38,270,796,3738,3711,0.6870229007633588,1.0713324360699865,1.451086956521739,1.2783327592146057,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
248,千葉県,印西市,92670,102609,16789,61663,23698,10.73,21.44,3.46,25.1,868,772,6326,4160,1.2435530085959885,1.1352941176470588,1.2035768645357687,1.0505050505050506,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
249,千葉県,白井市,61674,62441,8616,36076,17101,1.24,-10.56,-3.54,18.91,316,512,2235,2142,0.7181818181818181,1.0987124463519313,0.7445036642238507,0.8341121495327103,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
250,千葉県,富里市,49636,49735,5381,29894,14035,0.2,-8.6,-4.22,15.41,278,425,3807,3709,0.710997442455243,0.9792626728110599,1.3274058577405858,1.3222816399286987,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
251,千葉県,南房総市,39033,35831,3001,15867,16895,-8.19,-16.81,-14.61,0.41,108,711,928,936,0.6352941176470588,0.9647218453188603,0.90625,0.9,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
252,千葉県,匝瑳市,37261,35040,3471,18984,12581,-5.95,-15.62,-10.36,5.96,148,557,716,855,0.6271186440677966,1.0314814814814814,0.8668280871670703,0.8309037900874635,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
253,千葉県,香取市,77499,72356,6637,38325,26659,-6.63,-16.94,-12.37,4.37,354,1136,1706,2096,0.8634146341463415,0.9991204925241864,0.9246612466124661,0.9961977186311787,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
254,千葉県,山武市,52222,48444,4321,26518,17329,-7.22,-17.12,-13.86,7.49,199,717,1569,1792,0.6257861635220126,0.9808481532147743,0.9775700934579439,0.9284974093264249,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
255,千葉県,いすみ市,38594,35544,3162,17316,15065,-7.89,-14.32,-14.21,2.63,144,568,1044,1122,0.7868852459016393,0.9311475409836065,0.9338103756708408,0.9722703639514731,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
256,千葉県,大網白里市,49184,48129,5090,26858,15770,-2.14,-9.69,-8.79,13.36,237,582,1787,1696,0.797979797979798,1.0392857142857144,0.7170947030497592,0.6671911880409127,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
257,千葉県,酒々井町,20955,20745,2009,11533,6810,-0.99,-18.85,-6.7,14.07,87,178,1230,1188,0.696,0.9468085106382979,1.026711185308848,0.9682151589242054,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
258,千葉県,栄町,21228,20127,1645,10633,7840,-5.18,-14.62,-17.14,22.5,71,247,658,685,0.7395833333333334,1.0833333333333333,0.8867924528301887,0.8681875792141952,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
259,千葉県,神崎町,6133,5816,506,3227,2011,-5.16,-15.66,-9.83,2.92,22,95,184,238,0.8148148148148148,1.2179487179487178,0.863849765258216,1.1226415094339623,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
260,千葉県,多古町,14724,13735,1242,7279,5097,-6.71,-10.25,-13.05,3.26,55,220,478,441,0.6111111111111112,0.9482758620689655,0.9979123173277662,0.8546511627906976,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
261,千葉県,東庄町,14152,13228,1254,6748,5187,-6.52,-13.86,-14.1,7.37,35,223,332,326,0.5072463768115942,1.131979695431472,1.1178451178451179,0.9055555555555556,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
262,千葉県,九十九里町,16510,14639,1111,7499,5920,-11.32,-25.28,-18.39,2.37,43,268,438,525,0.6056338028169014,0.9852941176470589,0.8521400778210116,0.9868421052631579,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
263,千葉県,芝山町,7431,7033,605,3778,2629,-5.35,-22.03,-10.49,8.14,24,101,228,280,0.75,0.8559322033898306,0.8636363636363636,1.1244979919678715,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
264,千葉県,横芝光町,23762,22075,2224,11549,8295,-7.09,-12.98,-11.57,3.69,103,320,589,580,0.7202797202797203,0.8672086720867209,0.96875,0.8250355618776671,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
265,千葉県,一宮町,11767,11897,1443,6378,3890,1.1,-4.99,-2.27,5.05,58,195,1247,1086,0.6041666666666666,1.3448275862068966,1.7814285714285714,1.754442649434572,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
266,千葉県,睦沢町,7222,6760,664,3250,2843,-6.39,-5.54,-15.04,5.57,31,111,216,170,0.8157894736842105,1.1326530612244898,1.130890052356021,0.9714285714285714,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
267,千葉県,長生村,14359,13803,1275,7786,4740,-3.86,-19.24,-6.86,7.26,53,183,517,493,0.726027397260274,1.0701754385964912,1.0681818181818181,1.1053811659192825,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
268,千葉県,白子町,11149,10305,944,5176,4162,-7.56,-8.69,-14.2,2.08,43,197,340,311,0.9347826086956522,1.0260416666666667,1.0493827160493827,0.7873417721518987,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
269,千葉県,長柄町,7337,6721,492,3264,2960,-8.39,-20.25,-17.86,7.79,20,108,196,232,0.7407407407407407,1.0,1.0261780104712042,1.008695652173913,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
270,千葉県,長南町,8206,7198,515,3468,3215,-12.27,-20.15,-22.44,4.11,22,146,181,172,0.5945945945945946,1.0138888888888888,1.124223602484472,0.7678571428571429,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
271,千葉県,大多喜町,9843,8885,771,4213,3883,-9.72,-10.55,-17.17,0.28,26,196,230,302,0.4406779661016949,1.12,1.116504854368932,0.9096385542168675,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
272,千葉県,御宿町,7315,6874,465,2817,3570,-6.02,-9.87,-15.09,2.65,19,155,276,260,0.6129032258064516,1.0763888888888888,0.9787234042553191,1.0970464135021096,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
273,千葉県,鋸南町,8022,6993,519,3109,3361,-12.82,-19.65,-19.86,-3.74,15,141,155,273,0.5555555555555556,0.9096774193548387,0.7077625570776256,0.9612676056338029,6.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,447989,430831,726520,31397
274,東京都,千代田区,58406,66680,8976,46517,10852,14.17,34.01,17.57,5.5,673,401,8094,6885,1.1235392320534223,1.017766497461929,0.9733044733044733,1.0444478155339805,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
275,東京都,中央区,141183,169179,23086,121217,24683,19.83,37.43,19.65,8.76,2144,955,17204,15736,1.0806451612903225,1.0599334073251943,0.9578531262179166,1.1416134648868252,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
276,東京都,港区,243283,260486,34714,174886,42546,7.07,15.67,2.72,-0.34,2817,1649,24881,25985,0.9034637588197563,1.0079462102689487,0.8299199466310874,0.9856243362160522,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
277,東京都,新宿区,333560,349385,29202,223593,63185,4.74,7.92,-3.82,-3.19,2591,2746,41963,41437,0.9919601837672282,1.0397576675501703,0.8340886503677202,1.0273975999206586,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
278,東京都,文京区,219724,240069,28065,152818,42020,9.26,19.54,4.37,0.18,2109,1639,20680,19976,1.036873156342183,1.0117283950617284,0.9467563979306872,1.0635715046320946,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
279,東京都,台東区,198073,211444,18648,142955,47510,6.75,5.95,8.47,1.97,1612,2054,20466,17997,0.9956763434218654,1.0394736842105263,1.046105090983439,1.0784395973154361,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
280,東京都,墨田区,256274,272085,28028,183630,60108,6.17,5.34,8.46,3.29,2370,2521,22582,21268,0.9250585480093677,1.0438923395445134,1.0198717369704633,1.1453497765092358,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
281,東京都,江東区,498109,524310,66472,341716,110002,5.26,6.61,4.33,4.73,4325,4135,39616,33746,0.8480392156862745,1.0556548378861375,1.0070669581575067,1.0638042998549901,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
282,東京都,品川区,386855,422488,47036,272685,79532,9.21,16.38,6.26,1.64,3845,3185,34546,29857,1.0039164490861618,1.0613128957014328,1.0096741195382142,1.0419836672017868,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
283,東京都,目黒区,277622,288088,31547,196916,55811,3.77,10.03,2.77,1.11,2353,2036,25377,25570,0.9130772215754753,0.9897909577053962,0.9436635430611334,1.0029417532849578,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
284,東京都,大田区,717082,748081,77231,475656,161855,4.32,0.98,1.32,2.32,5672,6757,47434,46908,0.9267973856209151,1.087908549347931,0.9563884912393895,1.0484108890974924,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
285,東京都,世田谷区,903346,943664,108940,638629,190042,4.46,12.29,11.39,3.0,6845,6846,64841,61566,0.8384370406663401,1.0443935926773456,0.9305138986553392,0.9986212713500187,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
286,東京都,渋谷区,224533,243883,22984,154258,41261,8.62,19.98,3.82,-6.0,2016,1551,24495,23353,0.9122171945701357,0.963952765692977,0.9585583470298192,1.0374039358535827,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
287,東京都,中野区,328215,344880,29123,231515,65878,5.08,9.77,3.55,-2.69,2530,2833,34152,34665,0.9253840526700805,1.0234826589595376,0.936055913389064,1.1133414696813977,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
288,東京都,杉並区,563997,591108,58944,380639,117072,4.81,8.08,2.7,-5.93,4454,4702,44788,43885,0.920057839289403,1.0638009049773756,0.9219431864965006,1.0368086564131642,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
289,東京都,豊島区,291167,301599,26489,211034,58539,3.58,11.17,2.52,1.95,2036,2451,31555,31467,0.9229374433363554,1.0174346201743463,0.8732047485956222,1.0708160348465257,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
290,東京都,北区,341076,355213,36527,229948,87381,4.14,8.92,6.16,0.62,2872,3553,28767,27242,0.9930843706777317,1.009375,0.9702192242833052,1.0792757814666614,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
291,東京都,荒川区,212264,217475,24470,141156,50411,2.45,3.74,2.65,3.03,1753,2074,16582,15762,0.9182818229439497,1.037,1.0457870837537842,1.050309855400813,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
292,東京都,板橋区,561916,584483,60014,367976,132602,4.02,1.31,1.9,3.55,4089,5279,39944,38280,0.8759640102827764,1.08800494641385,0.9699147706577957,1.142141066953097,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
293,東京都,練馬区,721722,752608,85920,478648,159298,4.28,-0.2,1.3,0.64,5515,6382,47778,45048,0.883672488383272,1.1083709621396318,0.9934915056871348,1.0367301850317592,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
294,東京都,足立区,670122,695043,75589,424335,170261,3.72,-4.75,1.95,3.09,4686,7288,38419,34338,0.8280614949637746,1.0877611940298508,1.0470104104213223,1.1447144714471447,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
295,東京都,葛飾区,442913,453093,51556,285968,111893,2.3,-1.46,1.6,2.6,3392,4728,25977,24492,0.9023676509710029,1.091160858527579,0.9774240884975731,1.0904234005609723,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
296,東京都,江戸川区,681298,697932,86270,449387,145764,2.44,-4.91,1.06,4.72,5287,6103,38766,39868,0.8794078509647372,1.1187901008249312,0.8856346522891346,1.0774552726879627,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
297,東京都,八王子市,577513,579355,62867,344893,153504,0.32,-6.03,-2.9,8.94,3013,5409,25044,22733,0.7834113364534582,1.1210362694300517,0.9766407986585033,0.944257528556594,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
298,東京都,立川市,176295,183581,21828,115971,45524,4.13,16.42,13.72,12.74,1236,1833,11387,10231,0.8110236220472441,1.146341463414634,0.999561095505618,0.9658264891909751,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
299,東京都,武蔵野市,144730,150149,17232,95301,31725,3.74,6.13,0.13,2.94,1118,1157,11664,10699,0.8281481481481482,1.0078397212543555,0.9607907742998353,0.9650040588076125,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
300,東京都,三鷹市,186936,195391,23468,123039,41623,4.52,5.45,0.2,6.83,1374,1573,13824,11853,0.8523573200992556,1.1046348314606742,1.0091247536316519,0.9189084425149237,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
301,東京都,青梅市,137381,133535,13763,76704,42492,-2.79,-13.46,-7.35,9.91,631,1730,4515,4306,0.7713936430317848,1.0839598997493733,0.8496424538953707,0.879852881078872,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
302,東京都,府中市,260274,262790,32986,165586,56764,0.97,-3.78,-2.51,5.97,1815,2177,14687,14250,0.7763045337895638,1.1427821522309711,0.8474899019042124,0.9215546789109487,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
303,東京都,昭島市,111539,113949,13780,68947,30003,2.16,-1.64,-0.77,9.32,791,1186,5760,4732,0.8730684326710817,1.086080586080586,1.0337401292175161,0.9166989538938396,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
304,東京都,調布市,229061,242614,28754,153175,50414,5.92,4.0,1.43,4.63,1787,1907,14883,13838,0.9094147582697201,1.1230859835100118,0.8873718101597902,0.9414886379099198,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
305,東京都,町田市,432348,431079,51174,253130,116470,-0.28,-8.03,-3.64,6.4,2464,4082,18097,15911,0.8520055325034578,1.1379983272930025,0.9896642239965,0.9234474753337203,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
306,東京都,小金井市,121396,126074,14879,80498,25591,3.85,7.92,-0.82,5.55,971,962,9840,8221,0.8755635707844905,1.0467899891186072,1.0478117346395486,0.9162951404369148,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
307,東京都,小平市,190005,198739,25072,121648,45060,4.6,3.96,-0.32,6.93,1404,1704,11601,10555,0.8478260869565217,1.1413261888814468,0.9033639619996885,0.940060562878518,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
308,東京都,日野市,186283,190435,22894,115015,45652,2.23,-2.31,-1.04,4.45,1389,1586,9768,8847,0.8741346758967904,1.0833333333333333,0.9067953954697363,0.9743392070484581,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
309,東京都,東村山市,149956,151815,17720,90285,40749,1.24,-4.11,-1.1,6.64,944,1560,7435,6431,0.8542986425339366,1.1279826464208242,1.0382628124563609,0.8721182533224844,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
310,東京都,国分寺市,122742,129242,15082,81431,27184,5.3,6.33,0.95,6.42,958,985,9460,7639,0.8978444236176195,1.1067415730337078,1.080648846241718,0.9279640427599611,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
311,東京都,国立市,73655,77130,8448,48511,17748,4.72,-0.89,-0.44,9.3,486,663,5051,4737,0.8364888123924269,1.0625,0.9112394010463648,0.9376484560570071,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
312,東京都,福生市,58395,56414,5692,34800,15153,-3.38,13.48,9.8,11.61,367,633,3425,3451,0.8083700440528634,1.1085814360770578,0.9524471635150167,1.0319976076555024,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
313,東京都,狛江市,80249,84772,9736,52699,19961,5.64,9.57,3.58,5.15,629,775,4949,4777,0.8909348441926346,1.1498516320474776,0.8445392491467577,0.9615539452495975,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
314,東京都,東大和市,85157,83901,10661,50007,22923,-1.46,-6.78,-3.25,6.9,565,818,3503,3203,0.7262210796915167,1.0500641848523748,1.0324196875921015,0.9249205890846087,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
315,東京都,清瀬市,74864,76208,8710,44106,21482,1.8,-6.21,0.05,4.16,443,881,3975,3213,0.8280373831775701,1.1638044914134742,1.0642570281124497,0.9227455485353245,21.7,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,1130770,1164960,2598919,61947
